system:index,LST_C,Latitude,Longitude,NDVI,.geo
00000000000000000ba7_0,34.10000000000002,13.08607315411851,80.19552493802307,0.24399126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,13.083962113200831]}"
00000000000000000f21_0,31.015000000000043,13.08607315411851,79.99017006407335,0.48715365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.083962113200831]}"
0000000000000000137a_0,30.120000000000005,13.08607315411851,80.08170839152513,0.38502422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.083962113200831]}"
00000000000000001098_0,33.436666666666724,13.086162985646924,80.16084996805606,0.28046218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.083962113200831]}"
000000000000000012f1_0,34.17666666666673,13.086162985646924,80.25337644232037,0.07291273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25099590681745,13.083962113200831]}"
00000000000000000793_0,31.623333333333335,13.086252817175335,79.8672805332058,0.4885971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.083962113200831]}"
000000000000000011d9_0,34.17666666666673,13.086342648703747,80.25247812703626,0.01752109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25099590681745,13.083962113200831]}"
00000000000000000a79_0,31.630000000000052,13.086432480232158,79.95558492563475,0.32288402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,13.083962113200831]}"
00000000000000000c4a_0,34.25000000000006,13.086432480232158,80.17504334954515,0.14966229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.083962113200831]}"
00000000000000000124_0,33.80000000000001,13.086522311760572,80.21780315706924,0.17716263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,13.083962113200831]}"
00000000000000000337_0,31.823333333333323,13.086612143288983,80.14926170089092,0.34744465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,13.083962113200831]}"
00000000000000000341_0,33.54000000000002,13.086701974817395,80.25993414389444,0.2303523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.083962113200831]}"
00000000000000000844_0,31.410000000000025,13.086791806345808,80.06032848776309,0.3838606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,13.083962113200831]}"
00000000000000000d16_0,29.81666666666672,13.086791806345808,80.01253811464792,0.31934202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,13.083962113200831]}"
00000000000000000684_0,31.00333333333333,13.08688163787422,80.04496729640464,0.32627645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,13.083962113200831]}"
0000000000000000006b_0,33.440000000000055,13.08697146940263,80.23379316912656,0.15563615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.083962113200831]}"
00000000000000000123_0,33.50200000000001,13.08697146940263,80.26990544354817,0.33172163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.083962113200831]}"
00000000000000000cb4_0,31.67500000000001,13.08697146940263,79.85497361381336,0.2647596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,13.083962113200831]}"
00000000000000000eda_0,30.15500000000003,13.08697146940263,80.07326422785441,0.27891156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.083962113200831]}"
000000000000000008b6_0,34.17666666666673,13.087151132459455,80.25014250729754,0.005577689,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25099590681745,13.083962113200831]}"
0000000000000000101b_0,31.870000000000005,13.087151132459455,79.84670911319947,0.32036474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.083962113200831]}"
00000000000000000b66_0,31.08000000000004,13.087240963987867,79.96834100266925,0.24239513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,13.083962113200831]}"
00000000000000000d0f_0,31.860000000000014,13.087330795516278,80.12922927005505,0.0830009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,13.083962113200831]}"
00000000000000001113_0,31.525000000000034,13.08742062704469,80.1356073085723,0.46836603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,13.083962113200831]}"
000000000000000004d2_0,31.08000000000004,13.087510458573103,79.96914948642495,0.13619713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,13.083962113200831]}"
000000000000000010cb_0,31.870000000000005,13.087600290101514,79.84581079791535,0.5043056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.083962113200831]}"
00000000000000000b0f_0,31.494000000000028,13.087690121629926,79.83521067756273,0.23448934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,13.083962113200831]}"
00000000000000000cb1_0,31.015000000000043,13.087690121629926,79.98864292809034,0.20640466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.083962113200831]}"
00000000000000001175_0,31.19500000000005,13.087959616215162,79.97992926983439,0.42446277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.083962113200831]}"
00000000000000000454_0,31.00333333333333,13.088049447743574,80.04829106295588,0.17420067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,13.083962113200831]}"
00000000000000000173_0,31.015000000000043,13.088139279271987,79.98819377044829,0.44153765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.083962113200831]}"
0000000000000000077b_0,30.54000000000002,13.088139279271987,80.10272896917353,0.3672387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.083962113200831]}"
00000000000000001227_0,31.623333333333335,13.088139279271987,79.86198047302949,0.4892074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.083962113200831]}"
00000000000000001307_0,31.67500000000001,13.08831894232881,79.85766855966573,0.25512856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,13.083962113200831]}"
00000000000000000806_0,31.823333333333323,13.088408773857221,80.1551905817661,0.3545266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,13.083962113200831]}"
000000000000000007ab_0,32.85000000000002,13.088588436914046,79.84491248263122,0.38136968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.092945266042026]}"
000000000000000009a7_0,32.10333333333335,13.08876809997087,79.85703973896683,0.3161512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,13.092945266042026]}"
000000000000000010a2_0,29.662000000000035,13.08876809997087,80.08395417973543,0.41963774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.092945266042026]}"
000000000000000010fe_0,33.50600000000003,13.08876809997087,80.26523420407075,0.1716014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.092945266042026]}"
0000000000000000025b_0,32.400000000000034,13.089037594556105,79.91435225409366,0.18252385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,13.092945266042026]}"
0000000000000000075a_0,30.80000000000001,13.089307089141341,79.98172590040262,0.2127854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.092945266042026]}"
00000000000000000e29_0,34.75000000000006,13.089307089141341,80.18959605714788,0.2895899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,13.092945266042026]}"
000000000000000010ac_0,35.24000000000001,13.089307089141341,80.1754925071872,0.1629435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.092945266042026]}"
000000000000000009a3_0,33.04333333333335,13.089486752198166,79.80170351746507,0.37228173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.80183826475769,13.092945266042026]}"
00000000000000000566_0,32.190000000000055,13.089666415254989,79.82389190498283,0.23144653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.092945266042026]}"
0000000000000000061e_0,31.416666666666686,13.089756246783402,79.82910213363071,0.4700521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,13.092945266042026]}"
00000000000000001241_0,31.08000000000004,13.089756246783402,79.98972090643129,0.32610556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.092945266042026]}"
00000000000000000762_0,29.702000000000055,13.089846078311814,80.07389304855329,0.09368718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.092945266042026]}"
00000000000000000aaa_0,31.20500000000004,13.089846078311814,80.1393802327656,0.43421584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,13.092945266042026]}"
00000000000000000d7d_0,33.58000000000004,13.089846078311814,80.22103709209206,0.05950289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,13.092945266042026]}"
00000000000000000e5e_0,32.190000000000055,13.089935909840225,79.81796302410764,0.36392945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.092945266042026]}"
000000000000000009fa_0,30.138000000000034,13.090025741368637,80.02556368626766,0.26350245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02641708578757,13.092945266042026]}"
00000000000000000ba4_0,30.956666666666706,13.090025741368637,80.04011639387039,0.06169896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,13.092945266042026]}"
0000000000000000020a_0,31.08000000000004,13.090295235953873,79.98918191726082,0.41547012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.092945266042026]}"
00000000000000000313_0,30.980000000000018,13.090295235953873,79.93842710370807,0.54914004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,13.092945266042026]}"
0000000000000000131e_0,32.190000000000055,13.090385067482284,79.81535790978369,0.3297609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.092945266042026]}"
000000000000000000c4_0,32.85000000000002,13.090474899010697,79.84446332498916,0.26455507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.092945266042026]}"
000000000000000007b7_0,33.423333333333346,13.090744393595934,80.2641562257298,0.23688722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.092945266042026]}"
00000000000000000e66_0,32.54000000000002,13.090744393595934,79.8966554429965,0.23680982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.092945266042026]}"
0000000000000000035e_0,30.980000000000018,13.091013888181168,79.95253065366875,0.29289526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,13.092945266042026]}"
00000000000000000b23_0,35.24000000000001,13.091013888181168,80.17648065399973,0.1805463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.092945266042026]}"
000000000000000006d1_0,30.980000000000018,13.091103719709581,79.93815760912283,0.54337615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,13.092945266042026]}"
00000000000000000f50_0,34.110000000000014,13.091103719709581,80.20738269977345,0.45360324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.092945266042026]}"
00000000000000001222_0,32.04000000000002,13.091103719709581,80.09392547938916,0.32773542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.092945266042026]}"
00000000000000000a20_0,30.80000000000001,13.091193551237993,79.97956994372073,0.40262917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.092945266042026]}"
00000000000000000def_0,33.47800000000001,13.091193551237993,80.28221236294061,0.043935645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27794536534104,13.092945266042026]}"
000000000000000005e6_0,31.28000000000003,13.091373214294816,79.87527553923447,0.5252701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,13.092945266042026]}"
000000000000000011fb_0,32.85000000000002,13.091373214294816,79.85039220586435,0.5131535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.092945266042026]}"
000000000000000001c9_0,32.610000000000014,13.091463045823229,80.14809389102156,0.054768648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,13.092945266042026]}"
00000000000000000fcf_0,31.20500000000004,13.09155287735164,80.14072770569177,0.11132412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,13.092945266042026]}"
00000000000000000215_0,31.74000000000001,13.091642708880052,80.08772710392873,0.31611148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,13.092945266042026]}"
00000000000000000661_0,33.50600000000003,13.091642708880052,80.26514437254234,0.3114555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.092945266042026]}"
00000000000000000211_0,33.870000000000005,13.091732540408465,80.21313191759181,0.27325395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,13.092945266042026]}"
00000000000000000c1f_0,35.24000000000001,13.091732540408465,80.1798942520794,0.043797854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.092945266042026]}"
00000000000000000c26_0,31.55000000000001,13.092091866522113,80.00292614110785,0.39878577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.092945266042026]}"
00000000000000000742_0,30.660000000000025,13.092181698050524,79.96753251891354,0.31965983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,13.092945266042026]}"
00000000000000000b64_0,32.610000000000014,13.09245119263576,80.15007018464662,0.22992198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,13.092945266042026]}"
00000000000000000d78_0,32.190000000000055,13.09245119263576,79.81984948620429,0.29214194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.092945266042026]}"
00000000000000000ddc_0,31.08000000000004,13.092541024164172,79.99052939018699,0.3653666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.092945266042026]}"
0000000000000000111e_0,30.80000000000001,13.092630855692583,79.98244455262991,0.370767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.092945266042026]}"
000000000000000000e7_0,30.32200000000006,13.092720687220996,80.03876892094422,0.37452713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,13.092945266042026]}"
00000000000000000c11_0,33.620000000000005,13.092720687220996,80.23073889716056,0.039951205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.092945266042026]}"
00000000000000000e41_0,31.416666666666686,13.092720687220996,79.82541904096583,0.42825237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,13.092945266042026]}"
0000000000000000008a_0,35.410000000000025,13.09290035027782,80.1693839632552,0.5423729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.092945266042026]}"
000000000000000011fe_0,35.24000000000001,13.09299018180623,80.1762111594145,0.17454316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,13.092945266042026]}"
000000000000000007dc_0,29.662000000000035,13.093080013334644,80.07991176095689,0.41952428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.092945266042026]}"
0000000000000000001f_0,30.956666666666706,13.093259676391467,80.04182319291021,0.26697388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,13.092945266042026]}"
00000000000000000727_0,34.190000000000055,13.093259676391467,80.19309948675595,0.34703374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,13.092945266042026]}"
0000000000000000108c_0,31.275000000000034,13.093259676391467,80.13542764551548,0.28137994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,13.092945266042026]}"
000000000000000005b4_0,31.74000000000001,13.093619002505115,80.12779196560047,-0.023156255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,13.092945266042026]}"
000000000000000006b3_0,32.85000000000002,13.093619002505115,79.85093119503482,0.46417093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.092945266042026]}"
00000000000000000bd9_0,34.110000000000014,13.093619002505115,80.20666404754616,0.22518471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.092945266042026]}"
00000000000000000cea_0,32.82333333333332,13.093619002505115,79.80826121903914,0.31043258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,13.092945266042026]}"
00000000000000000e01_0,32.85000000000002,13.093619002505115,79.84527180874487,0.29352608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.092945266042026]}"
000000000000000003eb_0,31.220000000000027,13.093708834033528,79.94237969095819,0.36384916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,13.092945266042026]}"
00000000000000000c0a_0,31.28000000000003,13.09379866556194,79.87635351757541,0.42889562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,13.092945266042026]}"
000000000000000011a9_0,32.85000000000002,13.094247823203998,79.84320568359139,0.14935505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.092945266042026]}"
0000000000000000002c_0,32.190000000000055,13.094337654732412,79.82038847537476,0.21182266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.092945266042026]}"
000000000000000005dc_0,30.32200000000006,13.094427486260823,80.03517565980773,0.17181315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,13.092945266042026]}"
00000000000000000916_0,32.54000000000002,13.094427486260823,79.89827241050793,0.47833776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.092945266042026]}"
00000000000000000406_0,33.423333333333346,13.094517317789235,80.26298841586045,0.22089553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.092945266042026]}"
0000000000000000014b_0,30.202000000000055,13.094607149317646,80.0543996068879,0.10344828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05336654431116,13.092945266042026]}"
00000000000000000a84_0,33.870000000000005,13.094607149317646,80.21331158064864,0.3092397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,13.092945266042026]}"
00000000000000000525_0,32.460000000000036,13.09469698084606,80.1077595347646,-0.029261252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.092945266042026]}"
00000000000000000888_0,29.845000000000027,13.09469698084606,80.02107210984705,0.12641416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,13.092945266042026]}"
00000000000000000ec5_0,29.702000000000055,13.09469698084606,80.06850315684856,0.03943116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.092945266042026]}"
00000000000000001078_0,30.980000000000018,13.09469698084606,79.95109334921415,0.32913926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,13.092945266042026]}"
000000000000000012c8_0,34.110000000000014,13.09469698084606,80.20989798256899,0.017388087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.092945266042026]}"
00000000000000000f9a_0,32.10333333333335,13.094966475431294,79.85138035267688,0.48685673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,13.092945266042026]}"
000000000000000010f5_0,30.980000000000018,13.094966475431294,79.95280014825397,0.3569396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,13.092945266042026]}"
000000000000000008e7_0,33.620000000000005,13.095056306959707,80.23684744109256,0.05910736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.092945266042026]}"
00000000000000000572_0,29.662000000000035,13.095146138488118,80.07811513038865,0.42932153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.092945266042026]}"
00000000000000000b16_0,34.190000000000055,13.09523597001653,80.19525544343783,0.35584742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,13.092945266042026]}"
00000000000000000134_0,29.702000000000055,13.095505464601766,80.07047945047363,0.37605804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,13.092945266042026]}"
00000000000000000af8_0,32.04000000000002,13.095595296130178,80.10227981153146,0.045556385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.092945266042026]}"
00000000000000001320_0,32.54000000000002,13.095595296130178,79.89656561146809,0.19512855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.092945266042026]}"
00000000000000000396_0,31.220000000000027,13.09568512765859,79.94202036484454,0.22702703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,13.092945266042026]}"
000000000000000004e5_0,34.110000000000014,13.09568512765859,80.20351994405173,0.24640343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.092945266042026]}"
000000000000000006da_0,31.55000000000001,13.09568512765859,79.99816507010202,0.07452448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.092945266042026]}"
00000000000000000b19_0,30.956666666666706,13.095774959187002,80.04568594863194,0.54631037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,13.092945266042026]}"
00000000000000000a74_0,32.460000000000036,13.095864790715414,80.11171212201472,0.20517504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.092945266042026]}"
00000000000000000827_0,29.662000000000035,13.095954622243825,80.08359485362178,0.44104606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.092945266042026]}"
000000000000000008fb_0,32.400000000000034,13.096044453772238,79.9206404610825,0.21882741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,13.092945266042026]}"
00000000000000000ae8_0,32.610000000000014,13.096224116829061,80.14791422796473,0.12645102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,13.092945266042026]}"
000000000000000010f2_0,33.620000000000005,13.096224116829061,80.2318168755015,-0.0010090817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.092945266042026]}"
000000000000000007d8_0,31.99000000000001,13.096313948357475,79.88794178474055,0.2866169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,13.092945266042026]}"
00000000000000000dca_0,30.32200000000006,13.096313948357475,80.03805026871692,0.2060695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,13.092945266042026]}"
00000000000000001071_0,33.870000000000005,13.096313948357475,80.21385056981912,0.09922078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,13.092945266042026]}"
00000000000000000193_0,34.07000000000005,13.096583442942709,80.25113065411007,0.008695652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25099590681745,13.092945266042026]}"
00000000000000001303_0,33.58000000000004,13.096583442942709,80.2204981029216,0.28310812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,13.092945266042026]}"
000000000000000007c6_0,30.956666666666706,13.096673274471122,80.04586561168875,0.5419289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,13.092945266042026]}"
00000000000000000c8c_0,33.60000000000002,13.096763105999534,80.24187800668363,0.26355785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,13.092945266042026]}"
00000000000000000b04_0,30.80000000000001,13.096852937527945,79.98271404721515,0.3631841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.092945266042026]}"
000000000000000002c1_0,32.85000000000002,13.096942769056357,79.84347517817663,0.2648986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.092945266042026]}"
0000000000000000118f_0,35.410000000000025,13.096942769056357,80.16848564797107,0.3408488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.092945266042026]}"
000000000000000011c3_0,32.85000000000002,13.096942769056357,79.84913456446658,0.33920705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.092945266042026]}"
0000000000000000045f_0,30.80000000000001,13.09703260058477,79.98585815070957,0.3770279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.092945266042026]}"
0000000000000000047e_0,30.40500000000003,13.097212263641593,80.00454310861926,0.11854429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,13.092945266042026]}"
00000000000000001148_0,32.54000000000002,13.097212263641593,79.90159617705916,0.07761385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.092945266042026]}"
00000000000000000118_0,32.04000000000002,13.097302095170006,80.09832722428133,0.3324269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.092945266042026]}"
00000000000000000aef_0,32.54000000000002,13.097302095170006,79.8966554429965,0.32830435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.092945266042026]}"
00000000000000000770_0,32.610000000000014,13.097391926698418,80.15626856010705,0.20658436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,13.092945266042026]}"
00000000000000000951_0,33.04333333333335,13.097391926698418,79.80403913720379,0.24388137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.80183826475769,13.092945266042026]}"
00000000000000001361_0,32.25500000000005,13.097481758226829,80.09985436026435,0.24267551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.101928418883222]}"
00000000000000000677_0,30.500000000000057,13.09757158975524,79.93546266327047,0.5243535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,13.101928418883222]}"
0000000000000000129a_0,29.203333333333376,13.097661421283654,79.99304467298253,0.09139946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.101928418883222]}"
00000000000000000265_0,31.69500000000005,13.097751252812065,80.08611013641732,0.43480825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,13.101928418883222]}"
000000000000000011d2_0,33.815000000000055,13.097841084340477,80.26837830756516,0.15249752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.101928418883222]}"
000000000000000006f8_0,31.200000000000045,13.098020747397301,79.89099605670656,0.2536313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,13.101928418883222]}"
000000000000000008dc_0,31.910000000000025,13.098020747397301,79.83296488935244,0.3176008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,13.101928418883222]}"
00000000000000000bac_0,29.203333333333376,13.098020747397301,79.98729545516417,0.086501375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.101928418883222]}"
00000000000000000f4b_0,30.126000000000033,13.098020747397301,80.04900971518317,0.44665012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05336654431116,13.101928418883222]}"
00000000000000001064_0,31.975000000000023,13.098020747397301,80.1227614000094,0.33547765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,13.101928418883222]}"
0000000000000000034d_0,31.120000000000005,13.098110578925713,79.92782698335546,0.3879609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,13.101928418883222]}"
000000000000000004be_0,29.203333333333376,13.098110578925713,79.98666663446528,0.080496594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.101928418883222]}"
00000000000000000594_0,32.400000000000034,13.098110578925713,80.12024611721385,0.29499322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,13.101928418883222]}"
00000000000000000663_0,33.22200000000004,13.098290241982538,80.2972142281854,0.0057219793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29591167102343,13.101928418883222]}"
00000000000000000fdf_0,28.99000000000001,13.098380073510949,79.98433101472658,0.3613551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.101928418883222]}"
00000000000000000e72_0,33.815000000000055,13.09846990503936,80.26604268782646,0.1435423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.101928418883222]}"
